CompanyName,TypeOfLaptop,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
Asus,Business Laptop,16.953852587514433,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i9,12GB,1TB NVMe SSD,AMD Radeon RX 5600M,No OS,4.668028949218197,48861.334035629014
Dell,Business Laptop,13.25333578243026,IPS Panel Retina Display 2560x1600,Intel Core i9,4GB,512GB eMMC,Intel Iris Xe Graphics,Windows 11,2.913238309527852,34882.967051343934
MSI,UltraBook,17.414892720464877,2K,Intel Xeon E3-1505M ,8GB,4TB HDD,NVIDIA GeForce GTX 1650,Windows 10,2.0055915918493312,55909.42715728622
Apple,Gaming,13.582631894870847,4K,AMD A9-Series 9420,16GB,512GB SSD,NVIDIA GeForce GTX 1650,Windows 10,4.851438189752853,60390.46708334942
hp,WorkStation,17.72493043566754,Full HD,Intel Celeron Dual Core 3855U ,16GB,512GB NVMe SSD,Intel Iris Xe Graphics,macOS,3.8005019229225683,31769.816132582408
MSI,NoteBook,17.868625464859694,Full HD,Intel Core i9,8GB,256GB eMMC,AMD Radeon RX 5600M,macOS,4.571295064597044,49820.77394598667
Asus,UltraBook,17.47168019969843,2K,Intel Core i7,16GB,1TB Fusion Drive,Intel Iris Xe Graphics,No OS,4.791678259462355,59991.93339295682
Dell,WorkStation,16.61460680376299,Full HD,Intel Atom x5-Z8550,8GB,6TB HDD,AMD Radeon RX 5600M,Linux,4.826174280845486,67502.54839332658
Chuwi,Gaming,11.984502633151358,4K,Intel Xeon E3-1505M ,12GB,256GB eMMC,Intel Iris Xe Graphics,Linux,4.862238545438045,66722.23847311932
Apple,Business Laptop,11.878692755458895,4K,AMD Ryzen 5,12GB,512GB eMMC,NVIDIA GeForce GTX 1650,Linux,3.6148374410898754,60115.577077113936
Chuwi,Gaming,16.81656144711809,IPS Panel Retina Display 2560x1600,Intel Xeon E3-1505M ,12GB,1TB SSHD,AMD Radeon RX 5600M,Linux,4.347589936851235,38741.95455844204
Dell,UltraBook,16.79255678628847,Full HD,AMD Ryzen 7,16GB,256GB SSD,AMD Radeon RX 5600M,macOS,3.8813974282448602,64541.35925172583
Acer,Gaming,15.403866287339733,HD 1920x1080 ,Intel Atom x5-Z8550,8GB,256GB eMMC,AMD Radeon RX 5600M,macOS,2.7542813325089224,49463.54027709397
lenevo,WorkStation,14.905801794748607,IPS Panel Retina Display 2560x1600,AMD A9-Series 9420,12GB,6TB HDD,AMD Radeon RX 5600M,Windows 10,3.466393961020742,34090.175943171074
Acer,UltraBook,14.136847942135773,2K,Intel Core i7,16GB,4TB HDD,Intel Iris Xe Graphics,Linux,4.452564443621199,67210.03994349789
lenevo,NoteBook,11.572207386642274,2K,Intel Core i5,16GB,512GB NVMe SSD,AMD Radeon RX 5600M,Linux,2.97573228298852,43581.18122135276
Acer,NoteBook,13.528206654859229,HD 1920x1080 ,Intel Core i9,4GB,1TB HDD,Intel Iris Xe Graphics,No OS,2.1127532266006344,46986.958023932304
Microsoft,NoteBook,14.720363745866733,2K,Intel Core i5,4GB,1TB SSHD,AMD Radeon RX 5600M,Linux,2.3677941104826927,50440.76627437615
Acer,NoteBook,12.835325594979066,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,8GB,1TB NVMe SSD,AMD Radeon RX 5600M,macOS,2.238602718137655,60989.212856536906
Asus,Gaming,16.331858795908833,2K,AMD Ryzen 7,8GB,4TB HDD,AMD Radeon RX 5600M,macOS,2.3807001515649837,38044.169869215504
Chuwi,WorkStation,13.758801297784084,IPS Panel Full HD / Touchscreen 1920x1080,Intel Pentium Quad Core N4200,8GB,1TB HDD,AMD Radeon RX 5600M,Windows 11,4.326138445813299,47983.38363406695
Apple,Gaming,11.537618294125654,Full HD,Intel Pentium Quad Core N4200,4GB,1TB NVMe SSD,Intel Iris Xe Graphics,No OS,4.2024920607751985,48344.69499213267
hp,NoteBook,17.605912186906966,Full HD,Intel Core i9,16GB,1TB NVMe SSD,NVIDIA GeForce GTX 1650,No OS,3.7102090417620444,44958.29214944512
Microsoft,2 in 1 Convertible,12.354407994719057,IPS Panel Retina Display 2560x1600,Intel Core i9,4GB,512GB eMMC,NVIDIA GeForce GTX 1650,No OS,3.830391517665354,36828.95402126599
Asus,Gaming,13.708191680430714,HD 1920x1080 ,Intel Celeron Dual Core 3855U ,4GB,1TB HDD,Intel Iris Xe Graphics,Windows 11,4.490252154772232,41405.89516697328
Chuwi,Business Laptop,11.838529894647772,4K,AMD Ryzen 5,4GB,256GB Flash Storage,AMD Radeon RX 5600M,No OS,2.047710141914603,69883.33888710217
Apple,Gaming,13.001439803518515,4K,AMD A9-Series 9420,12GB,256GB SSD,Intel Iris Xe Graphics,macOS,2.7690058228216747,43733.34494233421
Apple,WorkStation,11.453288705407502,2K,Intel Atom x5-Z8550,4GB,1TB SSHD,AMD Radeon RX 5600M,No OS,4.417168605653105,57261.031688168834
lenevo,Business Laptop,13.697548038049876,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i9,4GB,512GB NVMe SSD,AMD Radeon RX 5600M,macOS,3.378902707303029,36787.577839580685
lenevo,NoteBook,12.50788742379688,Full HD,Intel Xeon E3-1505M ,12GB,256GB eMMC,AMD Radeon RX 5600M,Linux,4.344752677899592,64088.543202732624
Apple,WorkStation,12.069801008446568,IPS Panel Retina Display 2560x1600,Intel Pentium Quad Core N4200,4GB,128GB PCIe SSD,AMD Radeon RX 5600M,Windows 11,2.316783373087028,36027.4227273988
Dell,Gaming,11.470725420028005,HD 1920x1080 ,Intel Core i7,8GB,1TB SSHD,NVIDIA GeForce GTX 1650,macOS,4.657630083337365,81970.24457697262
hp,Business Laptop,15.869386207977191,4K,Intel Core i5,16GB,1TB SSHD,AMD Radeon RX 5600M,macOS,2.2465250053641945,61718.51724776797
Acer,2 in 1 Convertible,13.823305041503893,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,12GB,512GB eMMC,AMD Radeon RX 5600M,Windows 11,3.370111376786414,41785.60751652946
Chuwi,UltraBook,13.647382515374563,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,16GB,1TB SSHD,Intel Iris Xe Graphics,Windows 10,3.8158790459293837,64947.63475738409
Apple,2 in 1 Convertible,15.447743547221133,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5,12GB,1TB HDD,Intel Iris Xe Graphics,No OS,3.5011972133090423,35310.8712292885
hp,Business Laptop,17.685449930889842,2K,Intel Core i9,8GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Windows 11,4.300094079883085,62097.67936353247
Acer,NoteBook,12.0580133052835,IPS Panel Retina Display 2560x1600,Intel Pentium Quad Core N4200,16GB,6TB HDD,AMD Radeon RX 5600M,Windows 10,4.05249234748923,32592.895942064755
Chuwi,Business Laptop,12.87119395015135,Full HD,AMD A9-Series 9420,12GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,Linux,3.8403367125891315,58427.03087898861
Microsoft,WorkStation,11.3143416072348,Full HD,Intel Atom x5-Z8550,8GB,1TB NVMe SSD,Intel Iris Xe Graphics,Windows 10,3.914071740325988,38471.06381710763
MSI,Business Laptop,17.916069670086408,2K,Intel Pentium Quad Core N4200,16GB,6TB HDD,Intel Iris Xe Graphics,Windows 10,4.0946693172179796,64360.013270463336
hp,Business Laptop,12.566071023713912,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,12GB,2TB NVMe SSD,AMD Radeon RX 5600M,No OS,4.276471018343251,73469.2126365809
Chuwi,WorkStation,15.35701474926993,HD 1920x1080 ,Intel Core i5,12GB,512GB SSD,AMD Radeon RX 5600M,Linux,2.3979579833660116,58435.00554341987
Microsoft,WorkStation,15.263069781112012,IPS Panel Retina Display 2560x1600,Intel Core i5,8GB,512GB SSD,Intel Iris Xe Graphics,No OS,3.191342777231322,65786.31363811536
Asus,NoteBook,13.531163769103696,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,16GB,2TB HDD,NVIDIA GeForce GTX 1650,Windows 11,2.9004931725049357,55391.71662564369
Chuwi,UltraBook,14.216270387330061,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5,8GB,1TB NVMe SSD,Intel Iris Xe Graphics,macOS,3.41844572263208,40552.477668117266
hp,Gaming,16.537992081602255,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5,4GB,2TB SATA SSD,Intel Iris Xe Graphics,Linux,2.2229112346316926,63301.40561648335
hp,2 in 1 Convertible,11.40445882135407,IPS Panel Retina Display 2560x1600,AMD A9-Series 9420,12GB,1TB HDD,Intel Iris Xe Graphics,Linux,3.590992735898902,73223.15967456649
Asus,2 in 1 Convertible,11.239735209695693,Full HD,AMD Ryzen 5,4GB,128GB PCIe SSD,AMD Radeon RX 5600M,Windows 11,2.2735896913483793,42483.977575608704
MSI,UltraBook,12.078101258095083,4K,AMD Ryzen 7,4GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 11,2.8466640790714917,69713.6351541099
Apple,NoteBook,17.948673215207616,2K,Intel Core i9,4GB,2TB NVMe SSD,AMD Radeon RX 5600M,Windows 11,4.191423465493001,68899.14795896845
lenevo,WorkStation,12.015351291656701,Full HD,Intel Core i7,4GB,2TB HDD,Intel Iris Xe Graphics,Windows 11,4.90119268192732,37898.91929874216
Asus,UltraBook,12.19225002513361,IPS Panel Retina Display 2560x1600,Intel Pentium Quad Core N4200,4GB,256GB SSD,NVIDIA GeForce GTX 1650,macOS,2.3192529568424924,63325.30992044529
hp,2 in 1 Convertible,16.83625982215991,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 5,4GB,512GB NVMe SSD,Intel Iris Xe Graphics,Windows 10,3.8077955269221033,35649.257107638936
Chuwi,Gaming,13.537644565889748,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,4GB,256GB eMMC,NVIDIA GeForce GTX 1650,Linux,4.203576183216288,67151.88618596934
Acer,WorkStation,16.381094173232224,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,4GB,256GB Flash Storage,AMD Radeon RX 5600M,macOS,2.5648514773196323,48917.19214540174
Asus,WorkStation,16.638410815252517,4K,Intel Core i5,4GB,512GB SSD,Intel Iris Xe Graphics,No OS,2.8131623480558052,33212.61430467169
hp,2 in 1 Convertible,13.892779393670638,4K,Intel Core i9,4GB,512GB SSD,Intel Iris Xe Graphics,macOS,4.229069579310432,56912.309839157555
Microsoft,NoteBook,12.750069176364516,Full HD,Intel Core i9,16GB,128GB PCIe SSD,AMD Radeon RX 5600M,macOS,2.375662265670973,57837.006005380244
hp,NoteBook,12.031191846112197,4K,Intel Core i5,4GB,4TB HDD,Intel Iris Xe Graphics,Linux,2.8780869547988015,30295.016460136627
Asus,Gaming,11.221791067051045,IPS Panel Full HD / Touchscreen 1920x1080,Intel Atom x5-Z8550,12GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 11,3.2569009464163052,40493.966181872864
Acer,2 in 1 Convertible,14.342143013082193,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,16GB,256GB Flash Storage,AMD Radeon RX 5600M,Windows 11,3.458267890050949,52561.26028725371
MSI,Gaming,14.092086265189474,2K,AMD A9-Series 9420,4GB,1TB NVMe SSD,AMD Radeon RX 5600M,Linux,3.8889114237584472,52502.6356693564
Chuwi,Business Laptop,17.282477780782617,HD 1920x1080 ,Intel Xeon E3-1505M ,16GB,128GB PCIe SSD,NVIDIA GeForce GTX 1650,macOS,2.762692264275158,62685.678057108984
Microsoft,NoteBook,17.02718898746346,IPS Panel Full HD / Touchscreen 1920x1080,Intel Atom x5-Z8550,16GB,2TB SATA SSD,Intel Iris Xe Graphics,Windows 10,2.4234371161281993,35178.26096091524
Chuwi,WorkStation,15.544419322299266,IPS Panel Full HD / Touchscreen 1920x1080,Intel Atom x5-Z8550,12GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 10,2.5750994853554774,44184.97447913446
Dell,Gaming,14.162710591037612,IPS Panel Retina Display 2560x1600,Intel Core i9,16GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,Linux,4.510793555685282,38414.067658595566
Chuwi,Business Laptop,11.963810661096062,2K,Intel Core i9,4GB,1TB Fusion Drive,AMD Radeon RX 5600M,No OS,4.087486374095783,57300.74963833719
Acer,Business Laptop,16.580894067726092,IPS Panel Retina Display 2560x1600,Intel Core i5,12GB,1TB Fusion Drive,NVIDIA GeForce GTX 1650,macOS,4.592648523694194,49339.05703109738
Microsoft,UltraBook,15.991015887909047,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,8GB,2TB HDD,AMD Radeon RX 5600M,macOS,2.7048288155670197,52753.98946456889
lenevo,WorkStation,11.651245877528222,Full HD,Intel Pentium Quad Core N4200,12GB,512GB SSD,Intel Iris Xe Graphics,macOS,2.9444249751426543,65883.59697188617
Acer,UltraBook,14.465748411709622,IPS Panel Retina Display 2560x1600,Intel Core i5,8GB,1TB HDD,Intel Iris Xe Graphics,Windows 10,4.525279258073006,52469.44850472944
Apple,UltraBook,13.992504179042683,2K,Intel Pentium Quad Core N4200,8GB,512GB eMMC,NVIDIA GeForce GTX 1650,Linux,2.6752632422221234,33254.60305536603
Apple,2 in 1 Convertible,16.884147133410647,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,12GB,1TB SSHD,NVIDIA GeForce GTX 1650,macOS,2.2026119985232855,54751.99366750771
Acer,NoteBook,13.05397633292776,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,4GB,2TB SATA SSD,Intel Iris Xe Graphics,Linux,2.780593783136947,44168.767951272646
MSI,WorkStation,14.336043034632882,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i9,16GB,2TB SATA SSD,AMD Radeon RX 5600M,Windows 10,3.7305383824835943,65814.78045918002
Dell,2 in 1 Convertible,17.61435185195127,4K,AMD Ryzen 5,8GB,512GB eMMC,Intel Iris Xe Graphics,No OS,2.6065419212757432,78110.70387581606
Chuwi,Business Laptop,12.734674136105994,4K,AMD A9-Series 9420,8GB,1TB Fusion Drive,AMD Radeon RX 5600M,No OS,3.3140102901826456,35752.17128117131
Microsoft,NoteBook,17.019398413237628,IPS Panel Full HD / Touchscreen 1920x1080,Intel Atom x5-Z8550,4GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,No OS,4.826901636850173,67440.98260870573
Dell,Business Laptop,15.568777380486278,IPS Panel Retina Display 2560x1600,Intel Pentium Quad Core N4200,8GB,1TB NVMe SSD,AMD Radeon RX 5600M,Linux,4.535921883131856,99808.15403630442
Asus,Business Laptop,15.124442470948514,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core 3855U ,4GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,No OS,4.564142591169855,62907.651819932275
Dell,WorkStation,13.474916766049182,Full HD,Intel Core i5,16GB,1TB NVMe SSD,NVIDIA GeForce GTX 1650,macOS,3.6792004180650206,44587.9687629296
Asus,UltraBook,16.972184090063195,IPS Panel Retina Display 2560x1600,Intel Core i7,4GB,1TB Fusion Drive,AMD Radeon RX 5600M,Windows 10,4.798553887255623,48701.562025109066
Apple,NoteBook,14.530338709709342,HD 1920x1080 ,AMD A9-Series 9420,12GB,2TB SATA SSD,Intel Iris Xe Graphics,Windows 11,2.839434770584833,54406.21552806233
Chuwi,Business Laptop,17.518525406561263,IPS Panel Retina Display 2560x1600,Intel Atom x5-Z8550,4GB,128GB SSD,NVIDIA GeForce GTX 1650,Windows 11,2.9302501725774035,34806.12733468398
Apple,Business Laptop,14.818679925963117,4K,Intel Celeron Dual Core 3855U ,8GB,2TB NVMe SSD,AMD Radeon RX 5600M,Linux,3.452052510978676,47306.2279442457
Acer,2 in 1 Convertible,16.312306989762853,Full HD,Intel Core i5,16GB,256GB eMMC,Intel Iris Xe Graphics,macOS,2.200810206778346,59730.404625129275
Asus,NoteBook,12.190273601432136,2K,Intel Celeron Dual Core 3855U ,16GB,256GB Flash Storage,Intel Iris Xe Graphics,Windows 11,2.9467441744423457,65669.99577967558
Asus,2 in 1 Convertible,13.786316176532118,HD 1920x1080 ,Intel Atom x5-Z8550,8GB,128GB SSD,NVIDIA GeForce GTX 1650,No OS,2.4908166975596706,38136.08707684153
Microsoft,2 in 1 Convertible,12.10075061763525,4K,Intel Core i9,8GB,1TB HDD,NVIDIA GeForce GTX 1650,No OS,3.654270163110435,69564.2350674105
lenevo,UltraBook,15.94060820368183,4K,AMD Ryzen 7,4GB,2TB SATA SSD,Intel Iris Xe Graphics,Linux,4.6168264484273625,47326.65586515685
Asus,WorkStation,13.400376811309533,2K,AMD Ryzen 5,16GB,2TB NVMe SSD,AMD Radeon RX 5600M,macOS,3.4178418481598967,51394.15951952307
Dell,NoteBook,14.767036558304287,IPS Panel Retina Display 2560x1600,AMD Ryzen 7,12GB,256GB Flash Storage,Intel Iris Xe Graphics,Windows 11,3.0240852514862224,37262.77462122788
Dell,Gaming,17.706606532148186,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5,16GB,1TB SSHD,NVIDIA GeForce GTX 1650,No OS,4.271256711604854,61367.001105062394
Apple,UltraBook,17.97564616580425,4K,Intel Celeron Dual Core 3855U ,16GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 11,4.733767195691236,64514.31529425276
Asus,WorkStation,17.48083796566754,Full HD,Intel Celeron Dual Core 3855U ,4GB,256GB PCIe SSD,AMD Radeon RX 5600M,No OS,4.113089694735181,65786.50749857671
hp,WorkStation,12.345235886997035,4K,AMD A9-Series 9420,4GB,512GB eMMC,Intel Iris Xe Graphics,No OS,3.81072178190255,51819.85164001415
Microsoft,Business Laptop,17.777429623256722,4K,Intel Core i5,4GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Windows 10,2.3836673110198126,62489.57345370102
lenevo,UltraBook,16.46178049295979,Full HD,Intel Celeron Dual Core 3855U ,8GB,1TB HDD,NVIDIA GeForce GTX 1650,No OS,2.9813619382623067,36741.226142319945
Apple,UltraBook,15.805484136471662,4K,Intel Core i7,16GB,256GB Flash Storage,Intel Iris Xe Graphics,Windows 10,2.0757446332463263,57187.798820247604
Asus,WorkStation,11.230399276202652,IPS Panel Full HD / Touchscreen 1920x1080,Intel Pentium Quad Core N4200,12GB,128GB PCIe SSD,AMD Radeon RX 5600M,Windows 11,2.377964824545274,42443.95180267149
Asus,UltraBook,15.949881733452536,2K,Intel Celeron Dual Core 3855U ,16GB,1TB NVMe SSD,NVIDIA GeForce GTX 1650,macOS,2.406068441499663,42157.070303463464
Apple,WorkStation,11.766003111083839,4K,Intel Celeron Dual Core 3855U ,8GB,4TB HDD,NVIDIA GeForce GTX 1650,No OS,3.182781512035233,41284.77108336595
Dell,NoteBook,11.665987860414319,4K,Intel Xeon E3-1505M ,12GB,1TB Fusion Drive,NVIDIA GeForce GTX 1650,Windows 10,3.8413985291035444,54456.720267071876
lenevo,2 in 1 Convertible,11.354721380433602,IPS Panel Retina Display 2560x1600,AMD Ryzen 5,12GB,2TB NVMe SSD,Intel Iris Xe Graphics,Windows 10,3.543024143773807,64591.31875766405
lenevo,NoteBook,11.987829956612307,IPS Panel Retina Display 2560x1600,Intel Celeron Dual Core 3855U ,12GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Windows 11,4.7289509573196895,30094.710921266367
Acer,Gaming,11.929641886647664,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i9,8GB,1TB SSHD,NVIDIA GeForce GTX 1650,Windows 11,2.020776796795185,41897.627112332426
Dell,UltraBook,15.37866378403396,HD 1920x1080 ,Intel Celeron Dual Core 3855U ,12GB,1TB HDD,AMD Radeon RX 5600M,Windows 10,3.475532841454921,39258.087674437345
Chuwi,Business Laptop,16.867008263935375,2K,Intel Core i9,4GB,4TB HDD,AMD Radeon RX 5600M,Windows 11,4.41238711534427,61308.74695880576
Apple,Gaming,12.81741541611078,4K,AMD Ryzen 5,4GB,128GB PCIe SSD,AMD Radeon RX 5600M,Windows 11,3.0003592040479092,51437.851581333845
Microsoft,Business Laptop,15.37098326494072,IPS Panel Retina Display 2560x1600,AMD Ryzen 7,8GB,6TB HDD,Intel Iris Xe Graphics,macOS,4.263202747038859,33743.506232935935
Asus,UltraBook,11.362873036573614,2K,Intel Pentium Quad Core N4200,12GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,macOS,3.467325739798823,65586.47494677629
hp,UltraBook,11.479317203889243,2K,Intel Atom x5-Z8550,12GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,macOS,3.1918037514817943,74110.16579616211
Chuwi,NoteBook,12.094238857397901,HD 1920x1080 ,AMD Ryzen 7,4GB,128GB SSD,NVIDIA GeForce GTX 1650,macOS,4.047717840734899,49008.787502395164
Apple,Business Laptop,14.310486280940147,IPS Panel Retina Display 2560x1600,AMD Ryzen 5,4GB,6TB HDD,NVIDIA GeForce GTX 1650,Windows 11,4.13592963189984,34772.32606270406
Microsoft,Gaming,14.08397688901378,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,4GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,macOS,4.123190895078735,31584.82255304111
Dell,Gaming,13.1211902895848,4K,AMD A9-Series 9420,4GB,1TB SSHD,Intel Iris Xe Graphics,No OS,3.033133923972767,44765.62883868611
MSI,WorkStation,13.978600549767588,2K,Intel Celeron Dual Core 3855U ,16GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,macOS,2.4127878917874224,47986.11710508758
MSI,Business Laptop,11.293507515225194,HD 1920x1080 ,Intel Pentium Quad Core N4200,4GB,512GB eMMC,NVIDIA GeForce GTX 1650,Windows 10,2.199526935043447,57796.74858653957
MSI,Business Laptop,16.736227618909894,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core 3855U ,16GB,256GB eMMC,NVIDIA GeForce GTX 1650,Windows 11,3.734585201989273,50369.12911567466
Chuwi,2 in 1 Convertible,13.694920953685426,HD 1920x1080 ,Intel Core i5,12GB,1TB NVMe SSD,AMD Radeon RX 5600M,macOS,4.607009632719498,47778.70545190992
Acer,Business Laptop,17.943000456965294,2K,Intel Core i5,12GB,1TB SSHD,NVIDIA GeForce GTX 1650,Windows 11,2.463613269187035,30552.041273901486
Dell,Gaming,13.101024400694179,IPS Panel Retina Display 2560x1600,Intel Atom x5-Z8550,4GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Windows 11,4.577487546410472,65473.61276425482
Dell,2 in 1 Convertible,13.136928245603753,IPS Panel Retina Display 2560x1600,Intel Atom x5-Z8550,12GB,1TB HDD,Intel Iris Xe Graphics,Linux,3.756584997254736,41480.91374307714
Dell,2 in 1 Convertible,16.92048738098307,HD 1920x1080 ,AMD Ryzen 5,12GB,256GB Flash Storage,AMD Radeon RX 5600M,No OS,2.447100523624772,56531.672513945145
hp,UltraBook,12.413960413023315,IPS Panel Full HD / Touchscreen 1920x1080,AMD A9-Series 9420,4GB,1TB HDD,NVIDIA GeForce GTX 1650,Windows 11,4.630745894663405,46179.85082529488
hp,NoteBook,15.84279309124613,Full HD,Intel Xeon E3-1505M ,4GB,2TB SATA SSD,AMD Radeon RX 5600M,Windows 11,3.0220476200683004,62395.843576023835
Microsoft,Gaming,17.612267362334048,4K,Intel Celeron Dual Core 3855U ,8GB,2TB HDD,NVIDIA GeForce GTX 1650,Windows 10,3.6614316570296648,52219.13542574889
MSI,Gaming,11.374288513417827,IPS Panel Retina Display 2560x1600,Intel Atom x5-Z8550,16GB,256GB Flash Storage,Intel Iris Xe Graphics,Windows 10,2.9553767480124016,68910.34509193254
Asus,Gaming,11.919581821886489,2K,Intel Xeon E3-1505M ,16GB,2TB SATA SSD,AMD Radeon RX 5600M,Windows 11,3.1474027746662525,69793.47049455423
MSI,Gaming,12.063867089958812,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i9,8GB,4TB HDD,NVIDIA GeForce GTX 1650,No OS,2.5713391072846243,56565.94316114177
Apple,WorkStation,17.52825289682947,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core 3855U ,16GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,macOS,4.7931167721170205,88763.86147403657
Acer,UltraBook,11.68204987372339,2K,AMD Ryzen 5,4GB,128GB SSD,AMD Radeon RX 5600M,No OS,4.020869026749123,34562.32767912811
Asus,WorkStation,14.415443413302444,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,4GB,1TB SSHD,Intel Iris Xe Graphics,Linux,4.002644282604863,41859.64683253424
Microsoft,2 in 1 Convertible,17.934002948026475,HD 1920x1080 ,Intel Xeon E3-1505M ,12GB,2TB SATA SSD,Intel Iris Xe Graphics,macOS,4.260110676186032,63648.138685868464
Asus,UltraBook,12.120755021513437,Full HD,Intel Core i9,16GB,256GB SSD,AMD Radeon RX 5600M,Linux,2.3712459970218607,58520.62465269868
MSI,NoteBook,15.38235937265059,HD 1920x1080 ,Intel Pentium Quad Core N4200,8GB,512GB NVMe SSD,Intel Iris Xe Graphics,Linux,3.5138119470003453,65834.89287785836
Chuwi,NoteBook,11.960220663638683,4K,Intel Xeon E3-1505M ,8GB,4TB HDD,NVIDIA GeForce GTX 1650,No OS,2.9300944974078877,39035.844279955454
Asus,Gaming,12.812356220772573,4K,Intel Xeon E3-1505M ,4GB,256GB eMMC,Intel Iris Xe Graphics,Windows 11,2.3389231817260105,68078.56046425867
Apple,UltraBook,13.42663097305381,IPS Panel Full HD / Touchscreen 1920x1080,Intel Atom x5-Z8550,16GB,256GB SSD,Intel Iris Xe Graphics,Windows 10,4.031509356198846,41009.30474733862
lenevo,WorkStation,16.642602995822564,4K,AMD Ryzen 7,4GB,512GB eMMC,NVIDIA GeForce GTX 1650,No OS,2.987274810905728,47346.55184714873
MSI,NoteBook,17.104011573523138,2K,AMD A9-Series 9420,16GB,1TB NVMe SSD,Intel Iris Xe Graphics,Windows 11,4.50741026781871,60360.17384959044
Dell,2 in 1 Convertible,11.457035444040695,4K,Intel Core i5,16GB,2TB HDD,NVIDIA GeForce GTX 1650,macOS,4.439986023458899,61553.20601645722
Asus,2 in 1 Convertible,17.790217502152537,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,8GB,1TB HDD,NVIDIA GeForce GTX 1650,Linux,2.7749989337195906,42679.17664461178
Acer,2 in 1 Convertible,16.47731224483399,2K,Intel Core i5,12GB,1TB HDD,Intel Iris Xe Graphics,Windows 10,4.284746854606189,33112.24567079842
hp,Gaming,14.530264590193234,2K,Intel Core i7,4GB,1TB NVMe SSD,Intel Iris Xe Graphics,Windows 11,2.216165460521936,30998.221490022323
hp,2 in 1 Convertible,15.82433064985781,2K,Intel Atom x5-Z8550,16GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,Windows 10,2.327147735835739,52326.66527503726
Asus,Business Laptop,14.691397690520924,HD 1920x1080 ,Intel Core i5,4GB,512GB eMMC,AMD Radeon RX 5600M,Windows 10,2.4359291646177925,56186.703520975294
MSI,UltraBook,11.913823835186813,Full HD,Intel Celeron Dual Core 3855U ,8GB,512GB eMMC,AMD Radeon RX 5600M,No OS,4.969736070892749,52245.803544590075
Microsoft,Business Laptop,17.25980147515399,Full HD,Intel Xeon E3-1505M ,8GB,1TB HDD,NVIDIA GeForce GTX 1650,Windows 11,3.6851377292280905,41592.01018407663
Acer,UltraBook,14.054878051312215,Full HD,Intel Xeon E3-1505M ,16GB,256GB eMMC,NVIDIA GeForce GTX 1650,macOS,2.9589642718533327,58894.337856611135
Acer,Business Laptop,14.854031324783612,4K,AMD Ryzen 5,16GB,128GB SSD,NVIDIA GeForce GTX 1650,No OS,4.846775633873324,65175.1409929777
